,glottocode,label_,outlier_prob,cluster_prob,x,y
218,mesc1238,2,0.0,1.0,1.5966165876694445,-0.6631560317019589
219,midd1317,2,0.0,1.0,1.1924069615780293,-0.8857490684047062
220,midd1343,2,0.0,1.0,1.3330896503517204,-0.801784771584475
221,mido1240,5,0.0,1.0,-1.9757336686300582,1.1412890967026603
222,moco1246,4,0.0,1.0,-1.1592193779505482,0.19251580658313983
223,mode1248,2,0.0,1.0,0.305501874568825,-1.6564934263261373
224,mokp1239,5,0.0,1.0,-1.975733671967909,1.1412890905096644
225,mong1338,4,0.0,1.0,0.1207360656994262,1.2960377368706986
226,mose1249,8,0.0,1.0,-0.6774202674843898,-0.31612952378084347
227,movi1243,6,0.0,1.0,-0.8652900227683703,0.2390167712702884
228,mpuo1241,5,0.0,1.0,-1.975733673014866,1.1412890885671534
229,mudb1240,6,0.0,1.0,-1.1229329303913393,0.5644213038010064
230,mung1266,8,0.0,1.0,-0.6556250217827562,1.0486995020159047
231,muru1266,8,0.0,1.0,-0.04625734333412585,0.7064069797937824
232,nege1244,2,0.0,1.0,2.2583466412905158,-0.3547570139945433
233,nene1249,8,0.0,1.0,0.0013987871279787741,-0.1731646344132491
234,nepa1254,8,0.0,1.0,-0.21454968170895625,0.14419685228508985
235,ngaa1240,6,0.0,1.0,-1.0164994036316908,0.5059032067984599
236,ngad1258,8,0.0,1.0,0.43961560949291,0.7036323299521104
237,ngam1265,6,0.0,1.0,-1.2724567877853332,1.4025649240488258
238,ngar1235,6,0.0,1.0,-0.7245612166884755,1.59981718639747
239,ngar1286,8,0.0,1.0,0.7945885893190021,0.5962372941327889
240,ngar1287,8,0.0,1.0,0.0743172590877187,0.5817801892773442
241,nhan1238,7,0.0,1.0,0.8705433636523531,-0.04696509464269072
242,niue1239,-1,0.0,0.0,-1.7000571959092075,-1.3989172070233609
243,njeb1242,10,0.0,1.0,-0.2165255809717924,2.27428982022357
244,noga1249,8,0.0,1.0,0.6470287976451194,1.46207024372279
245,nort1551,8,0.0,1.0,0.39027993692742635,1.1650367609513095
246,nort2641,2,0.0,1.0,2.2583466412895903,-0.3547570140014873
247,nort2671,8,0.0,1.0,0.13261077132589122,0.19728950485204383
248,nort2697,8,0.0,1.0,0.2704031085610135,0.12805291430893948
249,nort2702,3,0.0,1.0,1.4901193031609703,0.2790916872211628
250,nort2845,10,0.0,1.0,-0.4356060999657876,-1.2604667484285637
251,nort2877,8,0.0,1.0,0.4327180697073026,0.08659015176448599
252,nort2938,6,0.0,1.0,-1.133047054476543,0.4736633919273191
253,nort2951,8,0.0,1.0,0.04305276571783998,1.1699643938197428
254,nort2952,8,0.0,1.0,0.6440517264619452,0.9173296429203696
255,nort2972,8,0.0,1.0,-0.2782220137198781,-0.31426357113766046
256,norw1259,2,0.0,1.0,1.7027607591504244,-0.6119219654373509
257,nucl1235,2,0.0,1.0,1.1924069615780295,-0.8857490684047071
258,nucl1310,8,,0.0,0.8316352571828511,1.2079466172957172
259,nucl1417,2,0.0,1.0,0.43032597223322894,-1.505460827321059
260,nucl1479,1,0.0,1.0,-1.8452444710318974,-2.0616972379552654
261,nucl1643,8,0.0,1.0,-1.2367005592844516,1.4976424591443693
262,nucl1649,2,0.0,1.0,1.3330896503517216,-0.8017847715844746
263,nyam1271,6,0.0,1.0,-1.0388220033127515,0.24177373099839186
264,nyan1301,6,0.0,1.0,-0.7518016730697671,0.675475685736939
265,nyor1246,5,0.0,1.0,-1.432580146095925,0.04433013439465412
266,oduu1239,8,0.0,1.0,0.934091709477365,1.0339052641893527
267,olda1245,8,0.0,1.0,-0.6174653372517663,0.010012699847011428
268,olde1238,2,0.0,1.0,1.0722160438530157,-0.9640346578146411
269,oldh1241,2,0.0,1.0,1.3330896503517204,-0.8017847715844747
270,oldi1245,2,0.0,1.0,1.838084114606304,-0.5487303381113097
271,oldn1244,2,0.0,1.0,1.3330896503517207,-0.8017847715844746
272,oldw1239,2,0.0,1.0,1.7027607591504244,-0.6119219654373502
273,onaa1245,8,0.0,1.0,-0.16387711761582802,1.0582524692831947
274,onto1237,1,0.0,1.0,-1.6604103875791723,-2.030932884646694
275,opat1246,8,0.0,1.0,0.12028566341666118,1.466907102723088
276,oriy1255,8,0.0,1.0,0.8939158543957917,0.45142386462235734
277,osse1243,2,0.0,1.0,2.258346641296044,-0.3547570139530877
278,osse1245,2,0.0,1.0,1.7797452111261092,-0.5757544547827345
279,paez1247,0,0.0,1.0,-0.5388388484210008,-2.665553963555613
280,pali1274,8,0.0,1.0,-0.27871104621612247,-0.004706013513105421
281,pana1305,8,0.0,1.0,-0.1999749368389103,-0.11057272752198828
282,panj1256,8,0.0,1.0,0.37162840652012397,0.03434348205772657
283,pash1269,8,0.0,1.0,1.1111479467202485,1.0129274148462106
284,penr1237,10,0.0,1.0,-0.3962420836336628,-1.247325378316886
285,phai1238,8,0.0,1.0,0.002090010844693633,-0.5980308338468299
286,phen1239,5,0.0,1.0,-1.3227592200733767,-0.26949187674549646
287,pila1245,4,0.0,1.0,-0.7081242786279727,-0.42982035184894807
288,pint1250,8,0.0,1.0,-0.7087327161879112,0.8324098823708149
289,pirr1240,8,0.0,1.0,-0.3966337099605319,0.7887395759181328
290,pitj1243,6,0.0,1.0,-0.9597698175520777,1.056851992434699
291,pitt1247,6,0.0,1.0,-0.6789828149051657,1.541332221543599
292,polc1243,3,0.0,1.0,0.6668719585074478,-0.7264350211426287
293,poli1260,2,0.0,1.0,1.7797452111261098,-0.5757544547827348
294,port1283,8,0.0,1.0,-0.5875948018592332,-0.9833871772548346
295,prus1238,2,0.0,1.0,1.4412150919421742,-0.7424245731657679
296,puel1244,3,0.0,1.0,1.6830728364979992,0.9877912588131874
297,puin1248,8,0.0,1.0,-0.4325060206549573,-0.5636872813443768
298,pume1238,8,0.0,1.0,-0.845340788438659,0.15646488962868862
299,puyu1239,5,0.0,1.0,-1.3506182838375087,-0.17689013776176846
300,qawa1238,8,0.0,1.0,-0.19652285169598166,-0.0021167036562858366
301,quec1382,4,0.0,1.0,-0.17258097351794643,0.9468702323877641
302,rita1239,6,0.0,1.0,-1.2488728098011472,0.9430183998951667
303,roma1327,8,0.0,1.0,0.9675265017997939,1.0726463917437974
304,rotu1241,-1,0.5,0.0,-0.7166318377163649,-0.941683643327573
305,russ1263,2,0.0,1.0,1.7027607591504244,-0.6119219654373504
306,saaa1240,0,0.0,1.0,-0.5388388510284847,-2.6655539630585343
307,saka1287,5,0.0,1.0,-1.5531136740616356,0.3035440755935863
308,sake1247,10,0.0,1.0,-1.7936825824446763,-0.9246342589889225
309,samo1305,-1,0.0,0.0,-1.3818914639570425,-1.9283417577251292
310,sans1269,8,0.0,1.0,-0.587594801859233,-0.9833871772548344
311,sans1272,5,0.0,1.0,-1.2459644502845675,-0.5338274758988305
312,sard1257,2,0.0,1.0,1.596616587669443,-0.6631560317019587
313,sate1242,2,0.0,1.0,1.702760759150424,-0.6119219654373503
314,seki1238,9,,0.0,-1.6908233813705076,-0.9523932174905139
315,selk1253,8,0.0,1.0,-0.02828822176459039,-0.3041694602004319
316,serb1264,2,0.0,1.0,1.702760759150424,-0.6119219654373503
317,serr1255,8,0.0,1.0,-0.3720465517657104,1.3699134575428988
318,shas1239,7,0.0,1.0,0.8894263866156373,-0.6766989667379072
319,shin1265,8,0.0,1.0,-0.5231524791431307,0.2684106279217903
320,ship1254,6,0.0,1.0,-0.7333561101594408,0.99263462202213
321,shos1248,8,0.0,1.0,-0.46491518540731197,-0.39657641335167554
322,sind1272,8,0.0,1.0,-1.1170691272227504,1.1142867603734137
323,sinh1246,8,0.0,1.0,-0.22209250501418004,0.8825000220059437
324,siri1273,3,0.0,1.0,1.3170660489696215,0.8071046359782212
325,slov1268,2,0.0,1.0,1.7027607591504241,-0.6119219654373507
326,slov1269,2,0.0,1.0,1.702760759150424,-0.611921965437351
327,soga1242,-1,0.5,0.0,-1.2364607022099166,-0.3552020602830513
328,song1299,5,0.0,1.0,-1.432580146095925,0.04433013439465419
329,sout1528,2,0.0,1.0,1.702760759150424,-0.6119219654373504
330,sout2866,3,0.0,1.0,0.579285607943768,-0.39112628144040806
331,sout2959,8,0.0,1.0,0.4117021348991064,0.6602456950139002
332,sout2969,8,0.0,1.0,0.23639531693852123,0.38053974776249466
333,sout2975,5,0.0,1.0,-1.7384496490792387,0.6290469557513233
334,sout2976,4,0.0,1.0,0.12139611222427173,1.9841686481259797
335,stan1288,8,0.0,1.0,-0.6189928320929616,-1.7085561130445748
336,stan1289,2,0.0,1.0,0.5562590325418527,-1.3885981994550514
337,stan1290,8,0.0,1.0,-0.0454484290261339,2.1280176139058615
338,stan1293,2,0.0,1.0,0.9224815662881474,-1.0702837784678072
339,stan1295,2,0.0,1.0,1.5269704450576043,-0.6979395159604818
340,suku1259,4,,0.0,-1.861886969090417,-0.20043396905196068
341,suku1261,8,0.0,1.0,-0.417722588136768,1.0754154209817817
342,sumb1240,3,0.0,1.0,1.844048062319606,0.22666697697711843
343,suru1262,10,0.0,1.0,0.3908650215031249,2.2232791931481057
344,suun1239,3,0.0,1.0,1.7927539541325666,0.7309168381027495
345,swed1254,8,0.0,1.0,-0.14598660400239005,0.08402728414340771
346,tahi1242,10,0.0,1.0,-0.7607750922776144,-1.3930700530002804
347,taji1245,6,0.0,1.0,-1.655623418296885,0.8271859594635547
348,tami1289,8,0.0,1.0,-0.39532272824255904,0.6495776184809562
349,tana1285,-1,0.0,0.0,0.023367922407498007,-1.463624075852823
350,tapi1254,9,0.0,1.0,-0.35252938349646734,-1.5932649525874654
351,tehu1242,0,0.0,1.0,-0.5388388510271279,-2.6655539630587954
352,telu1262,8,0.0,1.0,0.47725212360271196,1.4199697220024459
353,temb1276,9,0.0,1.0,-0.33876915747608466,-1.5956628622196443
354,tenh1241,3,0.0,1.0,0.47399981737515434,-0.8806736139135583
355,tete1250,6,,0.0,-0.6657197174808358,1.2322433831007933
356,tiko1237,1,0.0,1.0,-1.6603997257858663,-2.030941311322165
357,tivv1240,5,0.0,1.0,-1.1915107109088408,-0.7945079168262275
358,tlin1245,6,0.0,1.0,-0.8907833795502023,-1.1530480372113534
359,toba1269,4,0.0,1.0,-1.1592193779505457,0.19251580658313971
360,toca1235,9,0.0,1.0,-0.3297831884410361,-1.5407986170694885
361,toda1252,6,0.0,1.0,-1.4134689785597387,1.5146465196853622
362,toke1240,-1,0.0,0.0,-0.28320504138429864,-1.7400701572070578
363,tokh1242,2,0.0,1.0,1.192406961578029,-0.8857490684047064
364,tokh1243,2,0.0,1.0,1.192406961578029,-0.8857490684047064
365,tolo1259,8,0.0,1.0,0.9931634252683782,1.1400840700631174
366,tong1325,10,0.0,1.0,-1.3236342864575004,-1.1087480769898037
367,toor1238,1,0.0,1.0,-1.1236742499143,-1.9617057606399333
368,tosk1239,7,0.0,1.0,1.8106218576815218,0.8309260386707672
369,trin1274,5,0.0,1.0,-0.995918853578936,-1.5652258706524202
370,trum1247,8,0.0,1.0,-0.13851868434300868,-0.7535923830881981
371,tsog1243,3,0.0,1.0,1.7741681219233578,0.6172486751648972
372,tson1249,6,0.0,1.0,-0.7883165804750566,0.23232545083431452
373,tuam1242,10,0.0,1.0,-0.47359238020418104,-1.1366383584681528
374,tuca1252,8,0.0,1.0,-0.7412879192771347,-1.0451899327751948
375,tupi1273,8,0.0,1.0,0.1879736247674624,0.2881111080367595
376,tupi1274,9,,0.0,0.051564304050053626,-1.0002720731961372
377,tuva1244,-1,0.5,0.0,-1.314238788108034,0.008083099559138399
378,udmu1245,2,0.0,1.0,2.2583466412996,-0.35475701392642467
379,ukra1253,8,0.0,1.0,0.181376283441119,-0.19028457310993763
380,ulaw1237,0,0.0,1.0,-0.5388388530836474,-2.6655539626667473
381,umbu1257,-1,0.0,0.0,0.17235812840701908,1.6456960357662458
382,umpi1239,-1,0.5,0.0,-0.41076281890754773,-1.8243817819306605
383,urdu1245,8,0.0,1.0,1.0416628883968535,0.546890566406288
384,utee1244,8,0.0,1.0,-0.19239061109772498,-0.767670235489842
385,utee1244a,8,0.0,1.0,-0.2579474542965945,-0.943439503176114
386,veps1250,8,0.0,1.0,1.492482885676622,0.527659983637567
387,vlax1238,2,0.0,1.0,1.4412150919421753,-0.7424245731657685
388,waga1260,8,0.0,1.0,0.042887386488263395,1.0312963921745428
389,wail1244,8,0.0,1.0,0.41248703234930756,1.2518612063829797
390,waiw1244,2,0.0,1.0,1.0722160438530162,-0.9640346578146421
391,waja1257,8,0.0,1.0,0.6108714060403576,0.2912605497282541
392,wall1255,2,0.0,1.0,2.258346641293533,-0.35475701397192794
393,wang1290,6,0.0,1.0,-0.8080995267294921,1.3570985980547385
394,wang1291,8,0.0,1.0,0.8018730579449523,1.8240724257554828
395,wanm1242,8,0.0,1.0,-0.10105800373802862,0.4542793959046287
396,wapi1253,6,0.0,1.0,-0.7817247421705142,0.6301983129525373
397,warl1254,8,0.0,1.0,0.2883722814625268,0.7577836826108
398,warl1255,8,0.0,1.0,-0.32840392097398413,0.41024696008965816
399,waru1264,6,0.0,1.0,-1.200640489968672,0.8962321086674003
400,waru1265,6,0.0,1.0,-0.6260768774643929,1.6280754689233858
401,waur1244,8,0.0,1.0,-0.9096835318607952,0.3857426933262766
402,waya1270,8,0.0,1.0,0.9268649371897073,1.2523161474139033
403,wayu1243,4,0.0,1.0,-0.2996381580125853,-0.5415201533124168
404,wels1247,2,0.0,1.0,1.7027607591504244,-0.6119219654373508
405,west1508,-1,0.0,0.0,-0.3133122066595635,-1.3705989226172826
406,west2369,8,0.0,1.0,0.6129676764764344,0.5744239004260971
407,west2386,8,0.0,1.0,0.6892945534198605,0.13303418161582037
408,west2615,2,0.0,1.0,1.7027607591504248,-0.6119219654373507
409,wira1262,8,0.0,1.0,0.9125989411451914,0.15709417515930613
410,wira1265,8,0.0,1.0,0.16445546115350942,0.3266055123048026
411,woiw1237,8,0.0,1.0,1.0549876908310556,1.3539771133632479
412,wong1246,6,0.0,1.0,-0.6996146764928194,-0.6241395283610539
413,wulg1239,3,0.0,1.0,1.7445812512405794,0.6698887128059007
414,wuvu1239,-1,0.0,0.0,-0.9684565774502663,-2.2430170048455893
415,yaka1269,2,0.0,1.0,1.333089650351722,-0.8017847715844747
416,yaka1272,2,0.0,1.0,0.24286463537251238,-1.7305369766772907
417,yala1262,6,0.0,1.0,-1.3602308954252125,1.0956322878320943
418,yama1264,8,0.0,1.0,0.5392120008391815,0.7878903516622554
419,yami1254,5,0.0,1.0,-1.5531136740616356,0.30354407559358626
420,yand1253,6,0.0,1.0,-1.1268535206633317,0.7276211928474564
421,yany1243,6,0.0,1.0,-1.1684793187300642,0.3042673450975756
422,yavi1244,2,0.0,1.0,0.7339153880122046,-1.222181429661713
423,yeru1240,8,0.0,1.0,0.07213020554083438,1.2044359927700925
424,yidi1250,3,0.0,1.0,1.2250126013231677,0.12973575428923698
425,yind1247,6,0.0,1.0,-0.9070448537419767,0.8018556213685694
426,yomb1244,-1,0.5,0.0,0.031081278706461518,-1.9167440405655163
427,yort1237,8,0.0,1.0,0.8201977252527362,0.7696951856502341
428,yuca1254,6,0.0,1.0,-0.8880389451537644,1.2450483365070562
429,yugu1249,8,0.0,1.0,0.3442453267652554,0.07261945713064817
430,yuki1243,4,0.0,1.0,-1.6034209666766257,1.3701917524718727
431,yulp1239,6,0.0,1.0,-0.960250877673588,1.1721923217492982
432,yuro1248,8,0.0,1.0,-0.7219827745533457,-0.04329239668985902
433,yuwa1244,8,0.0,1.0,-0.04559917875338765,0.6021325222476182
434,zinz1238,2,0.0,1.0,1.1924069615780295,-0.8857490684047064
435,zulu1248,3,0.0,1.0,1.6999980815678135,0.1329274809423571
